Secteur,Nom,Date création,Adresse,Code postal,Ville,Département,Téléphone,Email,Site web,SIREN,NAF
Coiffure,EURL EXPRESSION,2008-11-18,85 RUE PASCAL-MARIE AGASSE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,509045431,96.02A
Soins de beauté / esthétique,CHRISTELLE RISSO (NAILS BY CHRIS),2008-11-08,11 IMPASSE DES ABRICOTIERS 66680 CANOHES,66680,CANOHES,66,,,,508444742,96.02B
Coiffure,LAQOLOR,2008-10-15,LE MEDITERRANEE 1 RUE DES ALBERES 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,508054046,96.02A
Soins de beauté / esthétique,VENUS INSTITUT,2008-09-30,8 AVENUE DE LA GARE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,508311891,96.02B
Coiffure,MARIELE HOUELCHE (BOULANGER),2008-09-22,12 RUE DE LA CROIX 66740 MONTESQUIEU-DES-ALBERES,66740,MONTESQUIEU-DES-ALBERES,66,,,,508187564,96.02A
Coiffure,LEA,2008-09-12,68 BOULEVARD HENRI POINCARE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,508032380,96.02A
Soins de beauté / esthétique,CAMILLE SAILLARD,2008-07-18,5 RUE FABRIQUES NABOT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,505309096,96.02B
Coiffure,HAIR ONE,2008-07-04,7 RUE QUEYA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,504626615,96.02A
"Entretien corporel (spa, hammam...)",BEATRICE CLAIR (CENTRE BEA),2008-07-01,3 RUE NEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,504853466,96.04Z
Coiffure,SARL FRANCK ET DAVID,2008-06-20,SCI CASA BLAVA CHEZ MME VALERIE ROUX 42 AVENUE DU TECH 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,504847179,96.02A
Soins de beauté / esthétique,ISALINE BERWIT,2008-06-17,33-35 33 RTE NATIONALE 66690 ST ANDRE,66690,ST ANDRE,66,,,,505066993,96.02B
Soins de beauté / esthétique,CORINNE SAVIGNAC,2008-06-11,1 RUE DES JARDINS 66690 PALAU-DEL-VIDRE,66690,PALAU-DEL-VIDRE,66,,,,505285676,96.02B
Coiffure,FANY FOULIARD (RUIZ),2008-06-02,16 AVENUE MARIE CURIE 66200 ELNE,66200,ELNE,66,,,,504129719,96.02A
Soins de beauté / esthétique,SEVERINE TOURON (BOUCHET),2008-06-02,14 RUE DE LA CAVE 66510 SAINT-HIPPOLYTE,66510,SAINT-HIPPOLYTE,66,,,,504460593,96.02B
Coiffure,OUMOU RIVALS (TRAORE),2008-05-25,46 RUE JEAN PAYRA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,504210311,96.02A
Soins de beauté / esthétique,DOROTHEE ROUS (ANGELEU),2008-05-05,4 RUE D'ASSAS 66130 CORBERE-LES-CABANES,66130,CORBERE-LES-CABANES,66,,,,504339722,96.02B
"Entretien corporel (spa, hammam...)",MARIE THERESE BELZUNCE (CRIBAILLET),2008-05-01,16 RUE FREDERIC BARTHOLDI 66440 TORREILLES,66440,TORREILLES,66,,,,503548398,96.04Z
Soins de beauté / esthétique,AUDREY JEANNIN (TURCUTTO),2008-04-19,84 CITE DE LA SUCRERIE 77480 MOUSSEAUX-LES-BRAY,77480,MOUSSEAUX-LES-BRAY,77,,,,503575540,96.02B
Soins de beauté / esthétique,SOPHIE NEHME (SOPHIE MASSAGES),2008-04-16,LIEU DIT BUCCARELU LD CONTI 20137 PORTO-VECCHIO,20137,PORTO-VECCHIO,2A,,,,503791857,96.02B
"Entretien corporel (spa, hammam...)",SILVIA TOMA,2008-04-09,CCAS 38 RUE DU COUVENT-DE-LA-MERCI 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,503676819,96.04Z
Coiffure,ERYN CONCEPT,2008-03-18,35 AVENUE DU LANGUEDOC 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,503129587,96.02A
Coiffure,ISABELLE PERRIER,2008-03-18,3 BD HIPPOLYTE TIXADOR 66140 CANET EN ROUSSILLON,66140,CANET EN ROUSSILLON,66,,,,503139560,96.02A
Coiffure,L&B COIFFURE,2008-01-28,C.C.N 7 INTERMARCHE ZONE ACTIPOLE DU MAS GAFFARD 66680 CANOHES,66680,CANOHES,66,,,,502245723,96.02A
Coiffure,STEPHANIE EBERSOLDT,2008-01-14,24 AVENUE DE LA PIERRE DROITE 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,501863617,96.02A
"Entretien corporel (spa, hammam...)",QI GONG ET BIEN ETRE,2008-01-01,19 BOULEVARD TRAVERSE DU VILLAGE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,502827264,96.04Z
Soins de beauté / esthétique,PRISCILIA GARCIA,2007-12-17,ROUTE DE SALSES BOULEVARD DE LA MARINE 66510 SAINT-HIPPOLYTE,66510,SAINT-HIPPOLYTE,66,,,,501414973,96.02B
Soins de beauté / esthétique,DANY FLECHELLE (SWEET BEAUTY),2007-12-08,1 ROUTE DE PERPIGNAN 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,501322929,96.02B
"Entretien corporel (spa, hammam...)",MYRIADE YOGA,2007-12-01,2 RUE DU LT GOURBAULT 66600 RIVESALTES,66600,RIVESALTES,66,,,,502596976,96.04Z
Coiffure,SOPHIE VERGEADE,2007-11-19,AVENUE DOCTEUR JEAN-LOUIS TORREILLES 71 RUE PASCAL-MARIE AGASSE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,501321210,96.02A
Soins de beauté / esthétique,INSTITUT BIEN ETRE,2007-11-02,2 T AVENUE LEDRU ROLLIN 66600 RIVESALTES,66600,RIVESALTES,66,,,,500600911,96.02B
Soins de beauté / esthétique,AURELIE COUGNON (ROLANDO),2007-10-29,19 CHEMIN DE LA POUDRIERE 66380 PIA,66380,PIA,66,,,,500314729,96.02B
"Entretien corporel (spa, hammam...)",EASY POWER,2007-10-15,19 RUE ALFRED EISENSTAEDT 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,500431754,96.04Z
"Entretien corporel (spa, hammam...)",BRIGITTE LANGROGNET (LACROIX),2007-10-11,BAUDINET 71800 DYO,71800,DYO,71,,,,500596366,96.04Z
Coiffure,SARL PARMA (YZATIS COIFFURE),2007-10-10,GALERIE MARCHANDE CC AUCHAN AVENUE D'ESPAGNE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,499906709,96.02A
Soins de beauté / esthétique,SOLEDAD BARRANCO (L'INSTANT SOLEANA),2007-10-01,28 RUE DES ARBOUSIERS 66270 LE SOLER,66270,LE SOLER,66,,,,500009899,96.02B
"Entretien corporel (spa, hammam...)",ASSOCIATION SOPHROLOGIE DU BOULOU,2007-10-01,14 RUE PIERRE BROSSOLETTE 66160 LE BOULOU,66160,LE BOULOU,66,,,,501862577,96.04Z
"Entretien corporel (spa, hammam...)",NADINE BAESSO,2007-10-01,RESIDENCE LES HAUTS DE COLLIOURE 18 ROUTE IMPERIALE 66190 COLLIOURE,66190,COLLIOURE,66,,,,500254867,96.04Z
Soins de beauté / esthétique,MARYLENE SORIANO,2007-09-01,RDS PORT ALIZES BAT 1 APPT 108 4 RUE ZEPHIR 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,499385813,96.02B
Coiffure,SEVERINE HENRY (BARADON),2007-08-20,5 AVENUE DE BROUILLA 66300 SAINT-JEAN-LASSEILLE,66300,SAINT-JEAN-LASSEILLE,66,,,,499542462,96.02A
Soins de beauté / esthétique,CELINE LAFARGUE (CELINE LAFARGUE KERATOTHERAPEUTE),2007-08-07,20 RUE IBN SINAI DIT AVICENNE 66330 CABESTANY,66330,CABESTANY,66,,,,499448702,96.02B
"Entretien corporel (spa, hammam...)",PERFECT BODY,2007-07-13,ESPACE ROBERT ANGLADE 2550 RTE DE PRADES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,499050888,96.04Z
Coiffure,MURIEL MASACHS,2007-07-02,35 RUE RENE WALDECK-ROUSSEAU 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,498637818,96.02A
Coiffure,NOURIA KHAMASSI (BENZAZA),2007-07-01,7 AVENUE DU LANGUEDOC 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,499098291,96.02A
Soins de beauté / esthétique,MARION MOREAU,2007-07-01,49 AVENUE DE LA MASSANE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,498752559,96.02B
Coiffure,JULIE PRUJA,2007-06-01,LOT 35 CENTRE COMMERCIAL LE CANIGOU AVENUE DE BAIXAS 66240 SAINT-ESTEVE,66240,SAINT-ESTEVE,66,,,,498331156,96.02A
Coiffure,MAXIME RIBES,2007-06-01,8 AVENUE DU PUIG DEL MAS 66650 BANYULS-SUR-MER,66650,BANYULS-SUR-MER,66,,,,498604099,96.02A
Coiffure,JOELLE BATAILLE,2007-04-16,LOT.LES VERGERS DE PEZILLA 6 RUE THEODORE GUITER 66370 PEZILLA-LA-RIVIERE,66370,PEZILLA-LA-RIVIERE,66,,,,494953235,96.02A
Coiffure,JULIE BRESSAND (MULOT) (JULIE COIFF'),2007-04-10,2 RUE DES FLAMANTS ROSES 66470 SAINTE-MARIE-LA-MER,66470,SAINTE-MARIE-LA-MER,66,,,,495217549,96.02A
Coiffure,M.G COIFFURE,2007-04-03,CHEZ MR GUTTERIEZ 166 AVENUE DU PALAIS-DES-EXPOSITIONS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,494764608,96.02A
Coiffure,EVE GUITER,2007-04-03,2 PLACE DE LA REPUBLIQUE 66170 SAINT-FELIU-D'AVALL,66170,SAINT-FELIU-D'AVALL,66,,,,495178816,96.02A
Soins de beauté / esthétique,FANNY DUNAC (O D'ORIENT),2007-04-02,8 AVENUE HENRI BERGSON 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,495007627,96.02B
Coiffure,B AND M COIFFURE,2007-04-01,74 AVENUE DU ROUSSILLON 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,494606445,96.02A
Coiffure,ARNAUD LOPEZ,2007-03-13,8 B RUE QUEYA 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,494776156,96.02A
Soins de beauté / esthétique,MELANIE BOUSSUGE,2007-02-26,62 AVENUE D’ESPAGNE 66160 LE BOULOU,66160,LE BOULOU,66,,,,494739824,96.02B
Coiffure,DOMINIQUE COT (ELEGANCE),2007-02-20,59 AV DU MAL JUIN 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,494173180,96.02A
"Entretien corporel (spa, hammam...)",MYRIAM BESLAGIC,2007-02-14,8 AVENUE DU GRAU 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,494392970,96.04Z
Soins de beauté / esthétique,MARIE-PIERRE JOUART,2007-02-12,9 CHEMIN DU ROI 66740 MONTESQUIEU-DES-ALBERES,66740,MONTESQUIEU-DES-ALBERES,66,,,,494327232,96.02B
"Entretien corporel (spa, hammam...)",MAGALI QUINTIN,2007-02-12,8 IMPASSE PEP VENTURA 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,494535297,96.04Z
Coiffure,JILALI TABICH,2007-02-09,11 RUE DU QUATRE SEPTEMBRE 34300 AGDE,34300,AGDE,34,,,,494221781,96.02A
Coiffure,SONIA NAVARRE,2007-02-08,51 AVENUE JEAN JAURES 66350 TOULOUGES,66350,TOULOUGES,66,,,,494479926,96.02A
Coiffure,ELLES NOUS COIFF,2007-02-08,14 AVENUE PORTE DE FRANCE 66760 BOURG-MADAME,66760,BOURG-MADAME,66,,,,494221773,96.02A
Coiffure,SARL FORT,2007-02-01,28 B AV GEN DE GAULLE 66240 ST ESTEVE,66240,ST ESTEVE,66,,,,493596506,96.02A
Coiffure,CHRISTELLE PEREZ (CHARPENTIER) (MOD'HAIR CHRISTELLE),2007-01-03,2 B SQUARE GUY MALE 66490 SAINT-JEAN-PLA-DE-CORTS,66490,SAINT-JEAN-PLA-DE-CORTS,66,,,,494209422,96.02A
Coiffure,LAURENT BEAUFILS (LE PETIT SALON DE LA VALLEE),2007-01-02,LA VALLEE 258 RUE DU COMMANDANT FABIEN 58600 GARCHIZY,58600,GARCHIZY,58,,,,493410153,96.02A
"Entretien corporel (spa, hammam...)",CHAMAIPORN LIMCHAROEN,2007-01-02,9 RUE REMPART-VILLENEUVE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,493565121,96.04Z
Coiffure,B. & Y. STUDIO COIFFURE,2007-01-01,55 ROUTE NATIONALE 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,498261940,96.02A
"Entretien corporel (spa, hammam...)",HENRI ONE (CATALOGNE BIEN-ETRE),2007-01-01,8 RUE D’ILLIBERIS 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,493194005,96.04Z
"Entretien corporel (spa, hammam...)",POWER,2007-01-01,20 AVENUE LOUIS TORCATIS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,493178016,96.04Z
Soins de beauté / esthétique,OPTIMA PODOLOGIE POSTUROLOGIE SL,2006-12-05,292 PR CALLE MUNTANER BARCELONE ( ESPAGNE) ESPAGNE,,,,,,,493562581,96.02B
"Entretien corporel (spa, hammam...)",MALIKA DJEBABRA (AZUR),2006-10-12,7 AVENUE DE LA COTE-VERMEILLE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,492334941,96.04Z
Coiffure,CINDY RIVERO (SEGURA),2006-10-02,2 CHEMIN DU MAS BADOU 66400 CERET,66400,CERET,66,,,,492049333,96.02A
Coiffure,L.R. COIFFURE,2006-08-14,2 RUE DES TUILERIES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,491389375,96.02A
Coiffure,RACHELLE MARYAM,2006-07-03,31 RUE DU SOUVENIR 66300 THUIR,66300,THUIR,66,,,,490763778,96.02A
"Entretien corporel (spa, hammam...)",MONIQUE LAFITTE (GASULLA) (ESPACE FEEL GOOD),2006-07-01,15 CARRER DEL SERRAT 66320 RODES,66320,RODES,66,,,,494762404,96.04Z
"Entretien corporel (spa, hammam...)",CORPS ET FORMES,2006-06-22,13 RUE DU SOUVENIR 66300 THUIR,66300,THUIR,66,,,,490834512,96.04Z
Coiffure,CINDY LAGACHE,2006-06-01,12 IMP MAURICE RAVEL 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,490307048,96.02A
Coiffure,1 VEN'TIF COIFFURE,2006-05-22,41 AVENUE VICTOR DALBIEZ 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,490240462,96.02A
Coiffure,AUMALY COIFFURE (L'INSTANT COIFFURE),2006-05-15,BATIMENT LE PHOENICIA 72 AVENUE DE LA COTE VERMEILLE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,490309655,96.02A
"Entretien corporel (spa, hammam...)",SANDRINE CHARTIER,2006-05-09,5 RUE DU RHONE 38200 VIENNE,38200,VIENNE,38,,,,489843532,96.04Z
Coiffure,BRIGITTE PAYRE (MARTINS),2006-04-26,4 AVENUE DU ROUSSILLON 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,490110616,96.02A
Soins de beauté / esthétique,POUDRE D'OR,2006-04-15,19 BOULEVARD FELIX MERCADER 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,488865437,96.02B
Soins de beauté / esthétique,CHARLOTTE GIL,2006-04-14,72 BOULEVARD HENRI POINCARE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,489621003,96.02B
Coiffure,LIONEL CARRERO,2006-04-06,17 PLACE DE LA REPUBLIQUE 66280 SALEILLES,66280,SALEILLES,66,,,,488911645,96.02A
Soins de beauté / esthétique,STEPHANIE BALMISA,2006-04-06,130 AVENUE DES HAUTS DE CANET 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,489492678,96.02B
Coiffure,SONIA MARSZALEK (FEUVRIER) (A DOMICILE COIFFURE),2006-04-03,GRAND RUE 11510 FITOU,11510,FITOU,11,,,,489461962,96.02A
Coiffure,PAULE LECONTE (CASES),2006-04-03,1 RUE LAMARTINE 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,489118307,96.02A
"Entretien corporel (spa, hammam...)",NATHALIE FAVEDE (A L ESSENCE CIEL ETHER),2006-04-01,8 CARRER SANT VICENS 66500 EUS,66500,EUS,66,,,,490805371,96.04Z
"Entretien corporel (spa, hammam...)",MICHELLE BREST VVE ROUS,2006-03-30,MAS GUERIDO 19 RUE MICHEL CARRE 66330 CABESTANY,66330,CABESTANY,66,,,,494156722,96.04Z
Soins de beauté / esthétique,MARIELLE DIAS (CATALA),2006-03-21,ESPACE ATHLANTIS 24 AVENUE DES FLAMANTS ROSES 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,489197400,96.02B
Coiffure,LYDIA PFERTZEL (MARQUES),2006-03-16,17 RUE DU CANIGOU 66170 SAINT-FELIU-D'AMONT,66170,SAINT-FELIU-D'AMONT,66,,,,489111773,96.02A
Soins de beauté / esthétique,CORINNE CHARPOTIER,2006-03-15,105 RUE CARNOT 14220 SAINT-OMER,14220,SAINT-OMER,14,,,,488785254,96.02B
Soins de beauté / esthétique,JULIE CROS (ROUSSEL),2006-03-01,27 AVENUE DES ASPRES 66400 CERET,66400,CERET,66,,,,488672791,96.02B
Coiffure,MARC BALESTE,2005-12-19,9 CAMI RALLET 66170 MILLAS,66170,MILLAS,66,,,,488070160,96.02A
Coiffure,SANDRINE DUBOIS (BOMATI),2005-12-15,14 RUE DES PINS 66180 VILLENEUVE-DE-LA-RAHO,66180,VILLENEUVE-DE-LA-RAHO,66,,,,487449423,96.02A
Coiffure,NATHALIE GORJON,2005-12-15,41 B AVENUE JEAN JAURES 66670 BAGES,66670,BAGES,66,,,,487489635,96.02A
"Entretien corporel (spa, hammam...)",GUILLAUME DELSALLE,2005-12-07,IMPASSE DU LITTORAL 66570 SAINT-NAZAIRE,66570,SAINT-NAZAIRE,66,,,,487634859,96.04Z
Coiffure,MARIA-CRUZ BENAIGES (ALCALA),2005-12-01,117 AVENUE GEORGES GUYNEMER 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,487672354,96.02A
Soins de beauté / esthétique,MEGGIE JOLY (KREMER MEGGIE),2005-12-01,4 RUE DES ROSIERS 17260 GEMOZAC,17260,GEMOZAC,17,,,,485170518,96.02B
Coiffure,SANDRINE RICCIO (CALVET),2005-11-22,41 RUE DE LA REPUBLIQUE 66600 RIVESALTES,66600,RIVESALTES,66,,,,485104673,96.02A
Coiffure,KARINE AUXACHS,2005-11-16,12 RUE DU CANIGOU 66300 THUIR,66300,THUIR,66,,,,484862552,96.02A
"Entretien corporel (spa, hammam...)",VALERIE DAMOTTE,2005-11-08,1 RUE DES ECOLES 66300 PASSA,66300,PASSA,66,,,,484931720,96.04Z
Coiffure,VIRGINIE CRABS,2005-10-18,1ER ETAGE 39 RUE SAINT FERREOL 66400 CERET,66400,CERET,66,,,,483798757,96.02A
"Entretien corporel (spa, hammam...)",A L'ATELIER DU CORPS,2005-10-18,RES BAGHEERA 114 PROMENADE DE LA COTE VERMEILLE 66140 CANET-EN-ROUSSILLON,66140,CANET-EN-ROUSSILLON,66,,,,484685631,96.04Z
Coiffure,AURELIE PENAS (A NOTRE RENCONTRE),2005-10-03,49 AVENUE JEAN JAURES 66670 BAGES,66670,BAGES,66,,,,484016241,96.02A
Coiffure,MARILYNE LABRUYERE (MINGAT),2005-10-01,4 RUE CONDORCET 66380 PIA,66380,PIA,66,,,,484167226,96.02A
"Entretien corporel (spa, hammam...)",CATHERINE BECQ (BACCHETTA),2005-10-01,POLE SANTE ARGELES 15 RUE DES COLVERTS 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,484366802,96.04Z
Soins de beauté / esthétique,LEA BOUGAMONT (HIERHOLZER),2005-06-01,23 B AV JOFFRE 66380 PIA,66380,PIA,66,,,,482273232,96.02B
Coiffure,PATRICE SIBIEUDE,2005-05-13,79 AVENUE PASTEUR 66130 ILLE-SUR-TET,66130,ILLE-SUR-TET,66,,,,482587045,96.02A
Soins de beauté / esthétique,SAMIA MAACHI,2005-05-02,LES MAGNOLIAS - VILLA 34 41 ROUTE DE PERPIGNAN 66380 PIA,66380,PIA,66,,,,481973162,96.02B
"Entretien corporel (spa, hammam...)",OBJECTIF BEAUTE,2005-05-02,ZNA RD 612 66300 LLUPIA,66300,LLUPIA,66,,,,482087855,96.04Z
Soins de beauté / esthétique,CLAIRE LAURENT,2005-04-14,VILLA 1  VILLAGE MARIN CATALAN VOIE DE BARCELONE 66440 TORREILLES,66440,TORREILLES,66,,,,480648971,96.02B
Soins de beauté / esthétique,CLAIRE CASALS (PARRA) (L'ATELIER DE LA FEMME),2005-04-01,33 RUE MARIE THERESE CAMPS 66500 CODALET,66500,CODALET,66,,,,480607209,96.02B
"Entretien corporel (spa, hammam...)",ISABELLE ISABELLE CAVELOT (CAVELOT) (OSTARA BIEN-ETRE),2005-03-25,24 AVENUE LA FONTAINE 78600 MAISONS-LAFFITTE,78600,MAISONS-LAFFITTE,78,,,,481849024,96.04Z
Coiffure,SANDRINE MURCIA,2005-03-22,73 RUE NATIONALE 66200 ELNE,66200,ELNE,66,,,,480972876,96.02A
Coiffure,LAETITIA MONNOT,2005-03-21,16 RUE PORTE DE PAMIERS 66390 BAIXAS,66390,BAIXAS,66,,,,481107324,96.02A
Coiffure,COLORS STUDIO,2005-03-15,50 AVENUE GENERAL GILLES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,480702794,96.02A
Coiffure,COIFFURE DE L'AMIRAUTE,2005-03-01,LES QUAIS DE L'AMIRAUTE II 7 AV ARMAND LANOUX NE2 RESIDENC 66750 SAINT-CYPRIEN,66750,SAINT-CYPRIEN,66,,,,481107316,96.02A
Coiffure,NATHALIE SARDA,2005-03-01,14 RUE DE LA REPUBLIQUE 66720 TAUTAVEL,66720,TAUTAVEL,66,,,,481258846,96.02A
Coiffure,MARIE POINTE,2005-02-15,14 RUE DU DOCTEUR SCHWEITZER 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,480393602,96.02A
Coiffure,AUDREY BOULIN,2005-02-01,3 B RUE PIERRE MENDES FRANCE 62232 VENDIN-LES-BETHUNE,62232,VENDIN-LES-BETHUNE,62,,,,479624884,96.02A
Soins de beauté / esthétique,FABIENNE LE BRUN,2005-02-01,34 B AVENUE ARISTIDE MAILLOL 66350 TOULOUGES,66350,TOULOUGES,66,,,,480570605,96.02B
"Entretien corporel (spa, hammam...)",KARIS CONSEIL,2005-02-01,CHEMIN DE LA ROSERAIE (VC 7) 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,480909886,96.04Z
Coiffure,CARINE TABERNE,2005-01-15,17 RUE MICHEL CAROLA 66140 CANET EN ROUSSILLON,66140,CANET EN ROUSSILLON,66,,,,480297506,96.02A
Soins de beauté / esthétique,MAGALI GAVIRA,2005-01-10,60 AVENUE DES BALEARES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,480349265,96.02B
Soins de beauté / esthétique,DELPHINE DORDAN,2004-12-01,137 AVENUE GENERAL DE GAULLE 66500 PRADES,66500,PRADES,66,,,,479956880,96.02B
Coiffure,MARINA GONCALVES GIL (BASSOU) (GIL),2004-11-01,12 RUE DES GIROFLEES 38160 SAINT-SAUVEUR,38160,SAINT-SAUVEUR,38,,,,479154213,96.02A
Coiffure,SABRINA ACHERE (PAURAUX),2004-10-15,5 MAIL DE L'ASPRE 66200 CORNEILLA-DEL-VERCOL,66200,CORNEILLA-DEL-VERCOL,66,,,,478991847,96.02A
Soins de beauté / esthétique,LISE HELLE (MIKOLAJCZAK),2004-10-11,8 RUE DU CLOUZAL 66210 LES ANGLES,66210,LES ANGLES,66,,,,478991078,96.02B
"Entretien corporel (spa, hammam...)",BGPP,2004-09-17,3 BOULEVARD HENRI POINCARE 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,478654932,96.04Z
Coiffure,MYLENE RODIA,2004-08-03,6 RUE DE MADRID 66600 RIVESALTES,66600,RIVESALTES,66,,,,477688105,96.02A
Coiffure,NATHALIE BELENGUER,2004-06-14,RES AWA CHEZ M.ROUQUETTE BENOIT 403 AVENUE DE TOURNAMY 06250 MOUGINS,06250,MOUGINS,06,,,,453909061,96.02A
"Entretien corporel (spa, hammam...)",DAVID MOULET,2004-05-14,90 AVENUE DU GENERAL DE GAULLE 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,453632580,96.04Z
"Entretien corporel (spa, hammam...)",RAFETHA,2004-03-24,99 AVENUE GENERAL GILLES 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,452712573,96.04Z
Coiffure,BEAUTY KOIFF,2004-03-15,41 AVENUE MARECHAL FOCH 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,452302912,96.02A
Coiffure,L & J COIFFURE,2004-03-08,RES. CENTRAL BEACH BAT B LOCAL 2 187 AVENUE DU TECH 66700 ARGELES-SUR-MER,66700,ARGELES-SUR-MER,66,,,,452485824,96.02A
Coiffure,JULIE SALAUN (EXP'HAIR),2004-03-08,1 RUE DES EMBRUNS 66000 PERPIGNAN,66000,PERPIGNAN,66,,,,452502206,96.02A
"Entretien corporel (spa, hammam...)",MYRIAM KACI,2004-01-02,7 RUE HORACE CHAUVET 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,451478572,96.04Z
Soins de beauté / esthétique,VANESSA MAZA Y JUARES (BOUSQUET),2003-11-03,10 RUE DES JARDINS 66300 FOURQUES,66300,FOURQUES,66,,,,450047329,96.02B
Coiffure,JOSIANE FAVAREL (JOSY COIFFURE),2003-10-28,383 CHEMIN DE BIRAC 82000 MONTAUBAN,82000,MONTAUBAN,82,,,,450618483,96.02A
Coiffure,MCA COIFFURE,2003-10-02,1-2 1 RUE DES CLUSES 66100 PERPIGNAN,66100,PERPIGNAN,66,,,,450250535,96.02A
Coiffure,SANDRINE ROZIER,2003-10-01,8 PLACE SAINT MICHEL 66510 SAINT-HIPPOLYTE,66510,SAINT-HIPPOLYTE,66,,,,450391198,96.02A
Coiffure,AUDREY ERHARDT (AUDREY COIFF),2003-07-25,26 RUE DES BOUGAINVILLIERS 66470 SAINTE-MARIE-LA-MER,66470,SAINTE-MARIE-LA-MER,66,,,,449114594,96.02A
Soins de beauté / esthétique,VALERIE MERLEN,2003-07-22,23 RUE COURTELINE 66600 VINGRAU,66600,VINGRAU,66,,,,449623289,96.02B
Coiffure,PASCAL FOVANNA (THE BARBER SHOP 2A),2003-07-01,CHEMIN DE PETRA MARINCAGGI 20128 ALBITRECCIA,20128,ALBITRECCIA,2A,,,,449395300,96.02A
Coiffure,SUN'COUP,2003-07-01,4 IMPASSE DE L’EMPEDRAT 66680 CANOHES,66680,CANOHES,66,,,,449224146,96.02A
Coiffure,CAROLE FRUCTUOSO,2003-07-01,13 PLACE DE LA REPUBLIQUE 66350 TOULOUGES,66350,TOULOUGES,66,,,,449296482,96.02A
Soins de beauté / esthétique,DALILA SIMOES (INSTITUT SIMOES),2003-04-01,RDC 27 AVENUE URBAIN PARET 66250 SAINT-LAURENT-DE-LA-SALANQUE,66250,SAINT-LAURENT-DE-LA-SALANQUE,66,,,,447772344,96.02B
